time, flightMode, statIgniter1, statIgniter2, statIgniter3, statIgniter4, statAccelerometer, statBarometer, statGPS, statSD, temperature, altitude, altitude_ft, speed, acceleration, gps_fix, latitude, longitude, pitch, yaw, roll, batt1_mV, batt2_mV, batt3_mV
2439.917, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.8, 5.91, -0.23, 0.99, 1, 47.98683548, -81.84856415, 5.01, 1.59, , , , 
2440.125, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.77, 5.81, -0.14, 0.98, 1, 47.98683548, -81.84856415, 5.07, 1.99, , , , 
2440.269, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.76, 5.77, -0.08, 0.99, 1, 47.98683548, -81.84856415, 4.59, 2.33, , , , 
2440.397, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.74, 5.72, -0.12, 0.99, 1, 47.98683548, -81.84856415, 4.27, 2.01, , , , 
2440.845, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.75, 5.73, 0.02, 0.98, 1, 47.98683548, -81.84856415, 4.59, 1.19, , , , 
2441.133, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.74, 5.72, -0.02, 0.98, 1, 47.98683548, -81.84856415, 4.4, 1.45, , , , 
2441.245, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.78, 5.83, 0.32, 0.99, 1, 47.98683548, -81.84856415, 4.08, 1.7, , , , 
2441.389, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.8, 5.91, 0.16, 0.99, 1, 47.98683548, -81.84856415, 3.87, 2.01, , , , 
2441.517, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.82, 5.98, 0.17, 0.99, 1, 47.98683548, -81.84856415, 4.35, 1.19, , , , 
2441.66, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.85, 6.06, 0.19, 0.99, 1, 47.98683548, -81.84856415, 4.16, 2.24, , , , 
2441.916, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.84, 6.02, -0.06, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.42, , , , 
2442.044, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.81, 5.94, -0.23, 0.98, 1, 47.98683548, -81.84856415, 4.48, 2.36, , , , 
2442.268, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.79, 5.88, -0.07, 0.98, 1, 47.98683548, -81.84856415, 5.14, 1.88, , , , 
2442.444, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.78, 5.85, -0.03, 0.99, 1, 47.98683548, -81.84856415, 4.08, 2.19, , , , 
2442.557, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.76, 5.79, -0.13, 0.99, 1, 47.98683548, -81.84856415, 4.95, 2.01, , , , 
2442.716, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.74, 5.7, -0.14, 0.98, 1, 47.98683548, -81.84856415, 4.79, 2.1, , , , 
2442.828, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.73, 5.69, -0.05, 0.99, 1, 47.98683548, -81.84856415, 4.02, 2.04, , , , 
2442.989, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.73, 5.67, -0.02, 0.98, 1, 47.98683548, -81.84856415, 5.53, 2.39, , , , 
2443.116, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.74, 5.69, 0.04, 0.98, 1, 47.98683548, -81.84856415, 4.53, 2.53, , , , 
2443.26, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.74, 5.71, 0.01, 0.98, 1, 47.98683548, -81.84856415, 4.73, 1.76, , , , 
2443.388, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.76, 5.79, 0.19, 0.98, 1, 47.98683548, -81.84856415, 5.27, 2.39, , , , 
2443.532, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.79, 5.87, 0.21, 0.98, 1, 47.98683548, -81.84856415, 4.43, 2.62, , , , 
2443.661, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.82, 5.99, 0.27, 0.98, 1, 47.98683548, -81.84856415, 4.93, 1.62, , , , 
2443.804, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.85, 6.07, 0.21, 0.99, 1, 47.98683548, -81.84856415, 4.67, 2.27, , , , 
2443.916, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.88, 6.18, 0.29, 0.99, 1, 47.98683548, -81.84856415, 3.78, 1.3, , , , 
2444.061, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.92, 6.29, 0.25, 0.99, 1, 47.98683548, -81.84856415, 3.99, 1.36, , , , 
2444.188, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.94, 6.37, 0.16, 0.98, 1, 47.98683548, -81.84856415, 4.36, 2.55, , , , 
2444.396, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.97, 6.47, 0.16, 0.98, 1, 47.98683548, -81.84856415, 4.82, 1.45, , , , 
2445.132, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.93, 6.34, -0.05, 0.98, 1, 47.98683548, -81.84856415, 5.53, 1.79, , , , 
2445.404, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.87, 6.13, -0.22, 0.98, 1, 47.98683548, -81.84856415, 4.6, 1.91, , , , 
2445.532, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.84, 6.05, -0.2, 0.98, 1, 47.98683548, -81.84856415, 4.65, 1.65, , , , 
2445.948, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.83, 6.01, -0.02, 0.98, 1, 47.98683548, -81.84856415, 3.7, 2.93, , , , 
2446.06, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.85, 6.05, 0.14, 0.99, 1, 47.98683548, -81.84856415, 5.29, 0.71, , , , 
2446.204, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.89, 6.19, 0.25, 0.99, 1, 47.98683548, -81.84856415, 2.65, 1.24, , , , 
2446.492, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.04, 6.68, 0.5, 0.99, 1, 47.98683548, -81.84856415, 4.7, 0.14, , , , 
2446.7, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.1, 6.9, 0.3, 0.98, 1, 47.98683548, -81.84856415, 3.8, 3.01, , , , 
2446.828, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.18, 7.16, 0.65, 0.99, 1, 47.98683548, -81.84856415, 5.14, 0.94, , , , 
2447.004, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.25, 7.38, 0.39, 0.98, 1, 47.98683548, -81.84856415, 4.14, 1.42, , , , 
2447.117, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.31, 7.59, 0.57, 0.98, 1, 47.98683548, -81.84856415, 4.11, 2.1, , , , 
2447.276, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.35, 7.7, 0.23, 0.99, 1, 47.98683548, -81.84856415, 5.24, 0.71, , , , 
2447.404, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.35, 7.71, -0.01, 0.99, 1, 47.98683548, -81.84856415, 3.23, 2.81, , , , 
2447.548, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.33, 7.66, -0.11, 0.98, 1, 47.98683548, -81.84856415, 5.1, 1.28, , , , 
2447.804, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.28, 7.48, -0.2, 0.99, 1, 47.98683548, -81.84856415, 4.85, 1.9, , , , 
2447.931, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.26, 7.41, -0.17, 0.99, 1, 47.98683548, -81.84856415, 4.8, 1.33, , , , 
2448.091, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.23, 7.32, -0.19, 0.98, 1, 47.98683548, -81.84856415, 3.29, 2.76, , , , 
2448.204, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.22, 7.27, -0.12, 0.98, 1, 47.98683548, -81.84856415, 5.19, 0.94, , , , 
2448.347, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.2, 7.21, -0.15, 0.99, 1, 47.98683548, -81.84856415, 3.99, 2.01, , , , 
2448.476, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.19, 7.18, -0.09, 0.99, 1, 47.98683548, -81.84856415, 4.56, 1.62, , , , 
2449.131, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.1, 6.89, -0.14, 0.99, 1, 47.98683548, -81.84856415, 4.73, 1.93, , , , 
2449.243, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.1, 6.87, -0.04, 0.98, 1, 47.98683548, -81.84856415, 5.07, 2.19, , , , 
2449.419, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.1, 6.89, 0, 0.98, 1, 47.98683548, -81.84856415, 4.54, 1.85, , , , 
2449.547, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.11, 6.91, 0.05, 0.99, 1, 47.98683548, -81.84856415, 5.03, 1.7, , , , 
2450.076, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.18, 7.15, 0.13, 0.99, 1, 47.98683548, -81.84856415, 3.99, 1.05, , , , 
2450.219, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.18, 7.15, -0.02, 0.99, 1, 47.98683548, -81.84856415, 4.3, 1.27, , , , 
2450.443, 1, 0, 0, , , 1, 1, , 1, 25.47, 2.18, 7.14, -0.02, 0.98, 1, 47.98683548, -81.84856415, 4.54, 1.99, , , , 
2450.603, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.18, 7.15, 0, 0.98, 1, 47.98683548, -81.84856415, 3.69, 2.64, , , , 
2450.827, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.19, 7.17, 0.03, 0.98, 1, 47.98683548, -81.84856415, 4.93, 1.08, , , , 
2451.099, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.2, 7.22, 0.03, 0.98, 1, 47.98683548, -81.84856415, 5.24, 1.59, , , , 
2451.26, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.24, 7.36, 0.26, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.76, , , , 
2451.387, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.28, 7.48, 0.3, 0.98, 1, 47.98683548, -81.84856415, 4.37, 1.74, , , , 
2451.563, 1, 0, 0, , , 1, 1, , 1, 25.42, 2.33, 7.63, 0.26, 0.99, 1, 47.98683548, -81.84856415, 4.56, 1.45, , , , 
2451.675, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.35, 7.72, 0.19, 0.99, 1, 47.98683548, -81.84856415, 4.47, 2.21, , , , 
2451.819, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.38, 7.8, 0.2, 0.99, 1, 47.98683548, -81.84856415, 4.02, 2.18, , , , 
2451.947, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.38, 7.81, 0, 0.98, 1, 47.98683548, -81.84856415, 4.87, 1.48, , , , 
2452.091, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.39, 7.83, 0.05, 0.98, 1, 47.98683548, -81.84856415, 4.71, 2.19, , , , 
2452.219, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.38, 7.8, -0.09, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.51, , , , 
2452.364, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.35, 7.72, -0.18, 0.98, 1, 47.98683548, -81.84856415, 3.86, 2.33, , , , 
2452.891, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.23, 7.31, -0.23, 0.98, 1, 47.98683548, -81.84856415, 5.11, 1.88, , , , 
2453.115, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.19, 7.19, -0.17, 0.98, 1, 47.98683548, -81.84856415, 3.8, 2.33, , , , 
2453.819, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.13, 6.99, -0.09, 0.98, 1, 47.98683548, -81.84856415, 4.93, 2.02, , , , 
2453.962, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.13, 6.99, 0, 0.98, 1, 47.98683548, -81.84856415, 4.56, 1.45, , , , 
2454.362, 1, 0, 0, , , 1, 1, , 1, 25.44, 2.07, 6.79, -0.15, 0.99, 1, 47.98683548, -81.84856415, 4.13, 1.27, , , , 
2454.507, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.03, 6.67, -0.26, 0.98, 1, 47.98683548, -81.84856415, 4.98, 2.19, , , , 
2454.778, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.99, 6.52, -0.16, 0.98, 1, 47.98683548, -81.84856415, 4.56, 1.85, , , , 
2455.034, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.84, 6.04, -0.58, 0.99, 1, 47.98683548, -81.84856415, 4.73, 1.7, , , , 
2455.242, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.8, 5.89, -0.21, 0.98, 1, 47.98683548, -81.84856415, 4.56, 1.53, , , , 
2455.371, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.76, 5.77, -0.32, 0.98, 1, 47.98683548, -81.84856415, 5.23, 2.39, , , , 
2455.546, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.75, 5.73, -0.08, 0.98, 1, 47.98683548, -81.84856415, 4.56, 1.85, , , , 
2455.659, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.75, 5.74, -0.01, 0.99, 1, 47.98683548, -81.84856415, 3.9, 1.7, , , , 
2455.818, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.77, 5.8, 0.11, 0.99, 1, 47.98683548, -81.84856415, 5.06, 1.61, , , , 
2455.962, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.82, 5.97, 0.34, 0.98, 1, 47.98683548, -81.84856415, 4.14, 2.19, , , , 
2456.107, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.86, 6.09, 0.25, 0.98, 1, 47.98683548, -81.84856415, 4.94, 2.14, , , , 
2456.234, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.91, 6.26, 0.39, 0.98, 1, 47.98683548, -81.84856415, 5.07, 2.45, , , , 
2456.378, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.96, 6.43, 0.34, 0.98, 1, 47.98683548, -81.84856415, 4.54, 1.7, , , , 
2456.634, 1, 0, 0, , , 1, 1, , 1, 25.42, 2.03, 6.66, 0.27, 0.98, 1, 47.98683548, -81.84856415, 5.3, 1.85, , , , 
2456.763, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.04, 6.69, 0.07, 0.98, 1, 47.98683548, -81.84856415, 3.83, 2.19, , , , 
2456.907, 1, 0, 0, , , 1, 1, , 1, 25.43, 2.06, 6.75, 0.11, 0.98, 1, 47.98683548, -81.84856415, 4.77, 1.79, , , , 
2457.178, 1, 0, 0, , , 1, 1, , 1, 25.45, 2.04, 6.69, -0.08, 0.99, 1, 47.98683548, -81.84856415, 4.39, 1.93, , , , 
2457.434, 1, 0, 0, , , 1, 1, , 1, 25.46, 2.01, 6.59, -0.12, 0.98, 1, 47.98683548, -81.84856415, 4.91, 1.85, , , , 
2457.546, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.97, 6.47, -0.33, 0.98, 1, 47.98683548, -81.84856415, 4.34, 2.13, , , , 
2457.85, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.93, 6.35, -0.12, 0.99, 1, 47.98683548, -81.84856415, 4.7, 1.53, , , , 
2458.058, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.85, 6.07, -0.39, 0.98, 1, 47.98683548, -81.84856415, 4.45, 1.99, , , , 
2458.218, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.83, 5.99, -0.15, 0.99, 1, 47.98683548, -81.84856415, 4.81, 2.01, , , , 
2458.33, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.82, 5.97, -0.1, 0.98, 1, 47.98683548, -81.84856415, 4.54, 1.85, , , , 
2458.49, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.82, 5.96, -0.03, 0.98, 1, 47.98683548, -81.84856415, 4.28, 1.7, , , , 
2458.778, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.87, 6.14, 0.18, 0.98, 1, 47.98683548, -81.84856415, 4.45, 2.04, , , , 
2458.906, 1, 0, 0, , , 1, 1, , 1, 25.41, 1.91, 6.28, 0.35, 0.99, 1, 47.98683548, -81.84856415, 4.64, 1.67, , , , 
2459.05, 1, 0, 0, , , 1, 1, , 1, 25.41, 1.95, 6.41, 0.3, 0.99, 1, 47.98683548, -81.84856415, 4.64, 2.1, , , , 
2459.274, 1, 0, 0, , , 1, 1, , 1, 25.42, 1.97, 6.47, 0.1, 0.98, 1, 47.98683548, -81.84856415, 4.42, 1.99, , , , 
2460.345, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.81, 5.92, -0.15, 0.99, 1, 47.98683548, -81.84856415, 4.3, 1.45, , , , 
2460.473, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.77, 5.79, -0.34, 0.99, 1, 47.98683548, -81.84856415, 4.39, 1.59, , , , 
2460.65, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.74, 5.69, -0.19, 0.99, 1, 47.98683548, -81.84856415, 4.25, 1.76, , , , 
2461.193, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.64, 5.39, -0.18, 0.98, 1, 47.98683548, -81.84856415, 4.96, 2.25, , , , 
2461.322, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.64, 5.38, -0.01, 0.99, 1, 47.98683548, -81.84856415, 4.44, 2.21, , , , 
2461.449, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.66, 5.44, 0.15, 0.99, 1, 47.98683548, -81.84856415, 4.98, 1.87, , , , 
2461.577, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.68, 5.51, 0.16, 0.99, 1, 47.98683548, -81.84856415, 4.11, 2.24, , , , 
2461.738, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.71, 5.61, 0.2, 0.99, 1, 47.98683548, -81.84856415, 4.59, 1.36, , , , 
2461.849, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.73, 5.66, 0.15, 0.98, 1, 47.98683548, -81.84856415, 4.53, 1.79, , , , 
2462.217, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.74, 5.72, 0.04, 0.99, 1, 47.98683548, -81.84856415, 4.56, 1.28, , , , 
2462.473, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.75, 5.75, 0.05, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.59, , , , 
2462.617, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.74, 5.7, -0.08, 0.98, 1, 47.98683548, -81.84856415, 4.45, 2.02, , , , 
2462.777, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.74, 5.7, -0.01, 0.99, 1, 47.98683548, -81.84856415, 4.25, 2.02, , , , 
2462.889, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.73, 5.67, -0.11, 0.99, 1, 47.98683548, -81.84856415, 4.64, 1.82, , , , 
2463.065, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.71, 5.62, -0.1, 0.98, 1, 47.98683548, -81.84856415, 4.43, 2.45, , , , 
2463.193, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.72, 5.64, 0.07, 0.98, 1, 47.98683548, -81.84856415, 4.93, 2.05, , , , 
2463.401, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.71, 5.63, -0.02, 0.98, 1, 47.98683548, -81.84856415, 4.45, 2.07, , , , 
2463.865, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.72, 5.65, 0.02, 0.98, 1, 47.98683548, -81.84856415, 5.07, 2.13, , , , 
2463.993, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.71, 5.61, -0.09, 0.98, 1, 47.98683548, -81.84856415, 4.57, 2.02, , , , 
2464.137, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.71, 5.61, -0.01, 0.99, 1, 47.98683548, -81.84856415, 4.5, 2.27, , , , 
2464.249, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.7, 5.58, -0.08, 0.98, 1, 47.98683548, -81.84856415, 4.93, 2.02, , , , 
2464.393, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.7, 5.58, 0, 0.98, 1, 47.98683548, -81.84856415, 4.68, 1.93, , , , 
2465.033, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.7, 5.56, -0.01, 0.99, 1, 47.98683548, -81.84856415, 4.78, 1.64, , , , 
2465.209, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.69, 5.53, -0.08, 0.99, 1, 47.98683548, -81.84856415, 4.33, 2.1, , , , 
2465.32, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.7, 5.58, 0.1, 0.98, 1, 47.98683548, -81.84856415, 4.54, 1.73, , , , 
2466.136, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.73, 5.67, 0.04, 0.99, 1, 47.98683548, -81.84856415, 4.5, 1.56, , , , 
2466.281, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.75, 5.75, 0.15, 0.99, 1, 47.98683548, -81.84856415, 4.16, 2.07, , , , 
2466.392, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.79, 5.86, 0.33, 0.98, 1, 47.98683548, -81.84856415, 4.62, 1.48, , , , 
2466.617, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.83, 5.99, 0.16, 0.98, 1, 47.98683548, -81.84856415, 4.34, 2.19, , , , 
2466.76, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.85, 6.06, 0.11, 0.98, 1, 47.98683548, -81.84856415, 4.39, 1.88, , , , 
2466.888, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.87, 6.14, 0.16, 0.98, 1, 47.98683548, -81.84856415, 4.7, 1.88, , , , 
2468.008, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.85, 6.06, -0.02, 0.99, 1, 47.98683548, -81.84856415, 4.61, 2.13, , , , 
2468.153, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.82, 5.98, -0.18, 0.99, 1, 47.98683548, -81.84856415, 4.81, 2.01, , , , 
2468.264, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.82, 5.98, 0.04, 0.98, 1, 47.98683548, -81.84856415, 4.62, 1.85, , , , 
2468.424, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.82, 5.97, -0.01, 0.98, 1, 47.98683548, -81.84856415, 4.4, 2.07, , , , 
2468.904, 1, 0, 0, , , 1, 1, , 1, 25.44, 1.84, 6.05, 0.05, 0.98, 1, 47.98683548, -81.84856415, 4.53, 1.87, , , , 
2469.016, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.87, 6.14, 0.28, 0.98, 1, 47.98683548, -81.84856415, 4.4, 1.93, , , , 
2469.305, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.88, 6.16, 0.03, 0.98, 1, 47.98683548, -81.84856415, 4.53, 2.02, , , , 
2469.593, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.91, 6.25, 0.09, 0.98, 1, 47.98683548, -81.84856415, 4.82, 1.76, , , , 
2469.752, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.92, 6.29, 0.04, 0.98, 1, 47.98683548, -81.84856415, 4.42, 2.22, , , , 
2469.88, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.91, 6.27, -0.07, 0.98, 1, 47.98683548, -81.84856415, 4.56, 2.22, , , , 
2470.024, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.9, 6.23, -0.07, 0.98, 1, 47.98683548, -81.84856415, 4.53, 1.73, , , , 
2470.136, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.91, 6.25, 0.05, 0.99, 1, 47.98683548, -81.84856415, 4.42, 2.02, , , , 
2470.28, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.9, 6.22, -0.1, 0.98, 1, 47.98683548, -81.84856415, 5.05, 1.76, , , , 
2470.408, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.88, 6.16, -0.17, 0.98, 1, 47.98683548, -81.84856415, 4.06, 1.93, , , , 
2470.68, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.84, 6.05, -0.13, 0.99, 1, 47.98683548, -81.84856415, 4.7, 2.07, , , , 
2471.048, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.82, 5.96, -0.06, 0.98, 1, 47.98683548, -81.84856415, 5.04, 1.99, , , , 
2471.16, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.82, 5.96, -0.02, 0.98, 1, 47.98683548, -81.84856415, 4.7, 2.13, , , , 
2471.336, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.82, 5.99, 0.02, 0.99, 1, 47.98683548, -81.84856415, 4.3, 2.27, , , , 
2471.448, 1, 0, 0, , , 1, 1, , 1, 25.43, 1.86, 6.11, 0.37, 0.99, 1, 47.98683548, -81.84856415, 4.95, 1.79, , , , 
2472.023, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.92, 6.29, 0.1, 0.98, 1, 47.98683548, -81.84856415, 4.05, 2.02, , , , 
2472.167, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.93, 6.32, 0.04, 0.99, 1, 47.98683548, -81.84856415, 4.75, 1.67, , , , 
2472.28, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.92, 6.31, -0.07, 0.99, 1, 47.98683548, -81.84856415, 4.39, 1.84, , , , 
2472.968, 1, 0, 0, , , 1, 1, , 1, 25.49, 1.8, 5.89, -0.18, 0.98, 1, 47.98683548, -81.84856415, 4.56, 2.07, , , , 
2473.175, 1, 0, 0, , , 1, 1, , 1, 25.49, 1.76, 5.79, -0.17, 0.98, 1, 47.98683548, -81.84856415, 4.31, 2.1, , , , 
2474.04, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.78, 5.82, 0.02, 0.99, 1, 47.98683548, -81.84856415, 4.36, 1.65, , , , 
2474.151, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.8, 5.9, 0.18, 0.98, 1, 47.98683548, -81.84856415, 4.56, 1.93, , , , 
2474.311, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.82, 5.99, 0.15, 0.98, 1, 47.98683548, -81.84856415, 4.28, 1.82, , , , 
2474.423, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.82, 5.98, 0.03, 0.99, 1, 47.98683548, -81.84856415, 4.13, 1.79, , , , 
2474.568, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.82, 5.96, -0.03, 0.99, 1, 47.98683548, -81.84856415, 4.81, 1.87, , , , 
2475.047, 1, 0, 0, , , 1, 1, , 1, 25.49, 1.75, 5.75, -0.14, 0.98, 1, 47.98683548, -81.84856415, 4.68, 2.24, , , , 
2475.175, 1, 0, 0, , , 1, 1, , 1, 25.5, 1.72, 5.64, -0.24, 0.99, 1, 47.98683548, -81.84856415, 4.39, 1.82, , , , 
2475.463, 1, 0, 0, , , 1, 1, , 1, 25.49, 1.68, 5.51, -0.14, 0.99, 1, 47.98683548, -81.84856415, 4.42, 2.36, , , , 
2475.751, 1, 0, 0, , , 1, 1, , 1, 25.5, 1.66, 5.43, -0.08, 0.99, 1, 47.98683548, -81.84856415, 4.58, 1.67, , , , 
2476.023, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.69, 5.55, 0.11, 0.99, 1, 47.98683548, -81.84856415, 4.3, 1.64, , , , 
2476.183, 1, 0, 0, , , 1, 1, , 1, 25.47, 1.71, 5.62, 0.15, 0.98, 1, 47.98683548, -81.84856415, 4.31, 2.13, , , , 
2476.295, 1, 0, 0, , , 1, 1, , 1, 25.46, 1.74, 5.72, 0.3, 0.99, 1, 47.98683548, -81.84856415, 4.67, 1.87, , , , 
2476.439, 1, 0, 0, , , 1, 1, , 1, 25.45, 1.78, 5.84, 0.28, 0.98, 1, 47.98683548, -81.84856415, 4.48, 1.73, , , , 
